"","Authors","metric","subgroup","CN","EN","yi","vi","stats","Protocol"
"2449","Strickland et al. 2021","PD","Sigmodon_fulviventer_Fecal_day4_Control",10,NA,NA,NA,"lnRR","Strickland"
"2450","Strickland et al. 2021","PD","Sigmodon_fulviventer_Fecal_day7_Control",10,3,0.0203103888717371,0.00193229648450018,"lnRR","Strickland"
"2451","Strickland et al. 2021","PD","Sigmodon_fulviventer_Nose_day0_Control",5,3,NA,NA,"lnRR","Strickland"
"2452","Strickland et al. 2021","PD","Sigmodon_fulviventer_Nose_day28_Control",10,3,-0.175408376277511,0.0183148799709251,"lnRR","Strickland"
"2453","Strickland et al. 2021","PD","Sigmodon_fulviventer_Nose_day7_Control",10,3,-0.193135560459754,0.0427142265812305,"lnRR","Strickland"
"2454","Strickland et al. 2021","PD","Sigmodon_fulviventer_Nose_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"2455","Strickland et al. 2021","PD","Sigmodon_fulviventer_Skin_day0_Control",5,3,-0.220757403979181,0.0585809369036249,"lnRR","Strickland"
"2456","Strickland et al. 2021","PD","Sigmodon_fulviventer_Skin_day28_Control",10,3,NA,NA,"lnRR","Strickland"
"2457","Strickland et al. 2021","PD","Sigmodon_fulviventer_Skin_day7_Control",10,3,NA,NA,"lnRR","Strickland"
"2458","Strickland et al. 2021","PD","Sigmodon_fulviventer_Skin_day95_Control",9,NA,NA,NA,"lnRR","Strickland"
"2459","Strickland et al. 2021","PD","Sigmodon_hispidus_Ear_day0_Control",NA,9,NA,NA,"lnRR","Strickland"
"2460","Strickland et al. 2021","PD","Sigmodon_hispidus_Ear_day28_Control",5,9,-0.206154037151141,0.031363863665058,"lnRR","Strickland"
"2461","Strickland et al. 2021","PD","Sigmodon_hispidus_Ear_day7_Control",5,9,0.0778008917379306,0.0285211842922232,"lnRR","Strickland"
"2462","Strickland et al. 2021","PD","Sigmodon_hispidus_Ear_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"2463","Strickland et al. 2021","PD","Sigmodon_hispidus_Fecal_day0_Control",15,9,0.149545149758319,0.00371716811762989,"lnRR","Strickland"
"2464","Strickland et al. 2021","PD","Sigmodon_hispidus_Fecal_day111_Control",10,NA,NA,NA,"lnRR","Strickland"
"2465","Strickland et al. 2021","PD","Sigmodon_hispidus_Fecal_day14_Control",5,9,-0.00571775910579105,0.0105749708655477,"lnRR","Strickland"
"2466","Strickland et al. 2021","PD","Sigmodon_hispidus_Fecal_day21_Control",5,9,-0.098197483722874,0.00750805581328768,"lnRR","Strickland"
"2467","Strickland et al. 2021","PD","Sigmodon_hispidus_Fecal_day28_Control",5,9,-0.0878922855271815,0.00758374604106203,"lnRR","Strickland"
"2468","Strickland et al. 2021","PD","Sigmodon_hispidus_Fecal_day34_Control",9,NA,NA,NA,"lnRR","Strickland"
"2469","Strickland et al. 2021","PD","Sigmodon_hispidus_Fecal_day4_Control",10,NA,NA,NA,"lnRR","Strickland"
"2470","Strickland et al. 2021","PD","Sigmodon_hispidus_Fecal_day7_Control",5,9,-0.265756704717291,0.00335036549555028,"lnRR","Strickland"
"2471","Strickland et al. 2021","PD","Sigmodon_hispidus_Nose_day0_Control",NA,9,NA,NA,"lnRR","Strickland"
"2472","Strickland et al. 2021","PD","Sigmodon_hispidus_Nose_day28_Control",5,8,0.271810329351394,0.0351151146957412,"lnRR","Strickland"
"2473","Strickland et al. 2021","PD","Sigmodon_hispidus_Nose_day7_Control",5,9,0.158404396144682,0.0252488325340247,"lnRR","Strickland"
"2474","Strickland et al. 2021","PD","Sigmodon_hispidus_Nose_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"2475","Strickland et al. 2021","PD","Sigmodon_hispidus_Skin_day0_Control",NA,9,NA,NA,"lnRR","Strickland"
"2476","Strickland et al. 2021","PD","Sigmodon_hispidus_Skin_day28_Control",5,9,-0.036642889159783,0.0280519447034899,"lnRR","Strickland"
"2477","Strickland et al. 2021","PD","Sigmodon_hispidus_Skin_day7_Control",5,8,-0.267413469540139,0.0292212687036885,"lnRR","Strickland"
"2478","Strickland et al. 2021","PD","Sigmodon_hispidus_Skin_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"2479","Sun et al. 2020","PD","Control",8,8,0.0223479751126879,0.0047924799844953,"lnRR","Sun"
"2480","Sun et al. 2020","PD","High fat",8,7,0.0111153128360117,0.00432596662538699,"lnRR","Sun"
"2481","Sun et al. 2020","PD","Pomctm1/tm1",8,8,0.182314820619921,0.00246066694952905,"lnRR","Sun"
"2482","Sun et al. 2020","PD","Pomctm1/tm1, High fat",8,7,0.202118102134818,0.00751122412498133,"lnRR","Sun"
"2483","Tam et al. 2020","PD","""Smoke exposed, ovariectomy""_cecal",NA,8,NA,NA,"lnRR","Tam"
"2484","Tam et al. 2020","PD","Control_cecal",10,10,-0.0301357052659197,0.00350087556630156,"lnRR","Tam"
"2485","Tam et al. 2020","PD","Smoke exposed_cecal",10,10,0.0283703104998432,0.000793924489748095,"lnRR","Tam"
"2486","Tam et al. 2020","PD","ovariectomy_cecal",NA,10,NA,NA,"lnRR","Tam"
"2487","Tashiro et al. 2020","PD","Cellulose",8,8,-0.0797728534985214,0.000456382795846115,"lnRR","Tashiro"
"2488","Tashiro et al. 2020","PD","Control",8,8,-0.09896217302737,0.00186928766145501,"lnRR","Tashiro"
"2489","Tashiro et al. 2020","PD","Fiberfree",8,8,-0.0257498698124677,0.000616998109902199,"lnRR","Tashiro"
"2490","Tashiro et al. 2020","PD","Pectin",8,8,0.380538841386954,0.0101811417670783,"lnRR","Tashiro"
"2491","Velasco et al. 2021","PD","C57BL/6J",4,4,-0.0315091666340062,0.003434322208945,"lnRR","Velasco"
"2492","Velasco et al. 2021","PD","MRL/MpJ",4,4,-0.0819400105360513,0.00249473647741842,"lnRR","Velasco"
"2493","Weng et al. 2019","PD","APOE2_APP transgene +",6,11,-0.0555238721164381,0.00152923341250406,"lnRR","Weng"
"2494","Weng et al. 2019","PD","APOE2_APP transgene -",16,18,0.041963175257182,0.00302411785027555,"lnRR","Weng"
"2495","Weng et al. 2019","PD","APOE3_APP transgene +",13,21,-0.0981513814996006,0.00216827032255453,"lnRR","Weng"
"2496","Weng et al. 2019","PD","APOE3_APP transgene -",20,15,NA,NA,"lnRR","Weng"
"2497","Weng et al. 2019","PD","APOE4_APP transgene +",19,24,-0.0554887830895566,0.0035170627055951,"lnRR","Weng"
"2498","Weng et al. 2019","PD","APOE4_APP transgene -",32,24,-0.0565083397781757,0.00223856421351573,"lnRR","Weng"
"2499","Wolfe et al. 2020","PD","Smad3-/-_CRC_SFB+_cecal",1,7,NA,NA,"lnRR","Wolfe"
"2500","Wolfe et al. 2020","PD","Smad3-/-_CRC_SFB+_fecal",10,68,-0.0899697016184493,0.00224997993735804,"lnRR","Wolfe"
"2501","Wolfe et al. 2020","PD","Smad3-/-_CRC_SFB-_cecal",2,7,-0.182308079014698,0.00735617828530331,"lnRR","Wolfe"
"2502","Wolfe et al. 2020","PD","Smad3-/-_CRC_SFB-_fecal",34,83,-0.151695348687812,0.001493392949267,"lnRR","Wolfe"
"2503","Wolfe et al. 2020","PD","Smad3-/-_healthy_SFB+_cecal",15,5,0.0978051237807991,0.00432221739460726,"lnRR","Wolfe"
"2504","Wolfe et al. 2020","PD","Smad3-/-_healthy_SFB+_fecal",156,49,-0.00934901292350289,0.000750721394428932,"lnRR","Wolfe"
"2505","Wolfe et al. 2020","PD","Smad3-/-_healthy_SFB-_cecal",15,10,0.0633790796142019,0.0105645760531685,"lnRR","Wolfe"
"2506","Wolfe et al. 2020","PD","Smad3-/-_healthy_SFB-_fecal",158,135,-0.156264351820821,0.001114278031589,"lnRR","Wolfe"
"2507","Zajac et al. 2022","PD","APOE2/E2_cecal",5,6,0.0788603616219972,0.00424755756099898,"lnRR","Zajac"
"2508","Zajac et al. 2022","PD","APOE2/E2_fecal",15,21,-0.015400431563544,0.00205052155677995,"lnRR","Zajac"
"2509","Zajac et al. 2022","PD","APOE2/E2_small bowel",2,3,-0.5705133553873,0.00785733764934814,"lnRR","Zajac"
"2510","Zajac et al. 2022","PD","APOE2/E3_cecal",7,10,-0.0358116137866858,0.00077899666562506,"lnRR","Zajac"
"2511","Zajac et al. 2022","PD","APOE2/E3_fecal",21,36,-0.0471974085674903,0.000671378599312001,"lnRR","Zajac"
"2512","Zajac et al. 2022","PD","APOE2/E3_small bowel",1,NA,NA,NA,"lnRR","Zajac"
"2513","Zajac et al. 2022","PD","APOE2_fecal",8,7,-0.0416438485432555,0.00110173867439247,"lnRR","Zajac"
"2514","Zajac et al. 2022","PD","APOE3/E3_cecal",13,5,-0.0126728370809433,0.00269101521212875,"lnRR","Zajac"
"2515","Zajac et al. 2022","PD","APOE3/E3_fecal",41,15,-0.0297742949053949,0.00275875125155385,"lnRR","Zajac"
"2516","Zajac et al. 2022","PD","APOE3/E3_small bowel",4,2,0.0375991665905895,0.0077874061124119,"lnRR","Zajac"
"2517","Zajac et al. 2022","PD","APOE3/E4_cecal",10,8,0.142287026374429,0.0016261179784529,"lnRR","Zajac"
"2518","Zajac et al. 2022","PD","APOE3/E4_fecal",32,23,-0.0238972725457449,0.000904216384987131,"lnRR","Zajac"
"2519","Zajac et al. 2022","PD","APOE3/E4_small bowel",NA,1,NA,NA,"lnRR","Zajac"
"2520","Zajac et al. 2022","PD","APOE3_fecal",6,7,0.0517420381481344,0.00224819980532547,"lnRR","Zajac"
"2521","Zajac et al. 2022","PD","APOE4/E4_cecal",5,4,-0.0921155253697758,0.00193654909582518,"lnRR","Zajac"
"2522","Zajac et al. 2022","PD","APOE4/E4_fecal",15,19,-0.0465242141968294,0.00380800023674562,"lnRR","Zajac"
"2523","Zajac et al. 2022","PD","APOE4/E4_small bowel",3,3,-0.076146154649197,0.00745501538857486,"lnRR","Zajac"
"2524","Zajac et al. 2022","PD","APOE4_fecal",7,7,-0.0723859820756873,0.00286690861446845,"lnRR","Zajac"
"2525","Zou et al. 2021","PD","Control",4,4,0.0970008871324855,0.00267512571270154,"lnRR","Zou"
"2526","Zou et al. 2021","PD","Glrx1 KO + High fat chow",4,4,0.00177818013057779,0.00288316351209129,"lnRR","Zou"
"2527","Zou et al. 2021","PD","Glrx1 KO + Standard chow",2,3,-0.0140159033033311,0.00189411141757285,"lnRR","Zou"
"2528","Zou et al. 2021","PD","High fat chow",5,5,-0.11754869058663,0.00304769831355496,"lnRR","Zou"
"2529","Cheema & Pluznick 2019","Shannon","Ang II infusion",3,3,0.0634967877332972,0.00629653699899239,"lnRR","Cheema"
"2530","Cheema & Pluznick 2019","Shannon","Control",3,3,-0.0252878410450229,0.0323055752411533,"lnRR","Cheema"
"2531","Ellis et al. 2021","Shannon","13C11MK4_cecal",7,7,0.114672507733523,0.000810588921417529,"lnRR","Ellis"
"2532","Ellis et al. 2021","Shannon","2H7MK7_cecal",7,7,0.0878863735228399,0.000505023986304204,"lnRR","Ellis"
"2533","Ellis et al. 2021","Shannon","2H7MK9_cecal",7,7,0.0601790199359985,0.000443891416501946,"lnRR","Ellis"
"2534","Ellis et al. 2021","Shannon","2H7PK_cecal",7,7,0.0921742539184545,0.00109385196171257,"lnRR","Ellis"
"2535","Ellis et al. 2021","Shannon","Combo_cecal",10,9,0.0269749053001182,0.000325524011644538,"lnRR","Ellis"
"2536","Ellis et al. 2021","Shannon","Control (unlabeled PK)_cecal",7,7,0.0949905977638881,0.00102589283574689,"lnRR","Ellis"
"2537","Ellis et al. 2021","Shannon","MK4_cecal",10,10,0.0413558345230025,0.000263217054206902,"lnRR","Ellis"
"2538","Ellis et al. 2021","Shannon","MK9_cecal",9,9,0.0279204487035328,0.000295856159554791,"lnRR","Ellis"
"2539","Ellis et al. 2021","Shannon","PK_cecal",10,9,0.0651925133052115,0.000364904666190424,"lnRR","Ellis"
"2540","Ellis et al. 2021","Shannon","VKdef_cecal",8,9,0.00649507183385658,0.00023543202288772,"lnRR","Ellis"
"2541","Gubert et al. 2022","Shannon","R6/1_Enviromental enrichment ",16,14,0.0905038528199379,0.0023930886227963,"lnRR","Gubert"
"2542","Gubert et al. 2022","Shannon","R6/1_Exercise",16,16,-0.130177871493524,0.00192355247832966,"lnRR","Gubert"
"2543","Gubert et al. 2022","Shannon","R6/1_control",16,16,-0.0583765086030885,0.00292831258142391,"lnRR","Gubert"
"2544","Gubert et al. 2022","Shannon","WT_Enviromental enrichment ",16,16,0.0325070429696681,0.00351254580489856,"lnRR","Gubert"
"2545","Gubert et al. 2022","Shannon","WT_Exercise",16,16,0.0922747338987632,0.0016312572650992,"lnRR","Gubert"
"2546","Gubert et al. 2022","Shannon","WT_control",16,16,0.0945522754233211,0.00530065306481141,"lnRR","Gubert"
"2547","Ibrahim et al. 2019","Shannon","AOM/DSS",7,3,0.00163093546814215,0.00601584071917908,"lnRR","Ibrahim"
"2548","Ibrahim et al. 2019","Shannon","AOM/DSS-ERbKOVil",7,6,-0.107794635426287,0.00166532738401871,"lnRR","Ibrahim"
"2549","Ibrahim et al. 2019","Shannon","Control",4,4,0.0404617948898285,0.0048456797265158,"lnRR","Ibrahim"
"2550","Ibrahim et al. 2019","Shannon","Control-ERbKOVil",4,4,-0.0961392123583482,0.00180298149271428,"lnRR","Ibrahim"
"2551","Kozik et al. 2019","Shannon","Colitis-cecal",7,7,-0.0436580997653331,0.00281792306409511,"lnRR","Kozik"
"2552","Kozik et al. 2019","Shannon","Colitis-colonMucus",5,4,-0.0301004534265793,0.00965553098997495,"lnRR","Kozik"
"2553","Kozik et al. 2019","Shannon","Colitis-colonMucus_T0",1,NA,NA,NA,"lnRR","Kozik"
"2554","Kozik et al. 2019","Shannon","Colitis-fecal",5,7,0.0145783349013996,0.00899106013369474,"lnRR","Kozik"
"2555","Kozik et al. 2019","Shannon","Colitis-fecal_T0",7,7,-0.0572558692675807,0.0103883952436542,"lnRR","Kozik"
"2556","Kozik et al. 2019","Shannon","Control-cecal",2,3,-0.0283038958855744,0.00164737386612159,"lnRR","Kozik"
"2557","Kozik et al. 2019","Shannon","Control-colonMucus",NA,3,NA,NA,"lnRR","Kozik"
"2558","Kozik et al. 2019","Shannon","Control-fecal",2,3,-0.0998207964539841,0.0436112289774802,"lnRR","Kozik"
"2559","Kozik et al. 2019","Shannon","Control-fecal_T0",2,3,-0.0477539498964295,0.00580919700351861,"lnRR","Kozik"
"2560","Li et al. 2020","Shannon","Chow diet + STZ injection+ Distilled water ",5,1,NA,NA,"lnRR","Li"
"2561","Li et al. 2020","Shannon","HFD+ STZ injection + DNJ",1,9,NA,NA,"lnRR","Li"
"2562","Li et al. 2020","Shannon","HFD+ STZ injection+ Distilled water",NA,3,NA,NA,"lnRR","Li"
"2563","Lindheim et al. 2018","Shannon","PRJNA445979",76,93,-0.0489565024509153,0.00117997011327932,"lnRR","Lindheim"
"2564","Lyte et al. 2022","Shannon","beef-chow",18,19,-0.0303944520889968,0.00138207604106751,"lnRR","Lyte"
"2565","Lyte et al. 2022","Shannon","beef-chow-stress",18,20,-0.0201928340567633,0.000768414383803856,"lnRR","Lyte"
"2566","Lyte et al. 2022","Shannon","chow-control",20,19,0.0994367133277626,0.00133263950366411,"lnRR","Lyte"
"2567","Lyte et al. 2022","Shannon","chow-stress",20,20,-0.0129677985227313,0.000889759073149843,"lnRR","Lyte"
"2568","Pizarro et al. 2021","Shannon","EtOH-Syn-T1",10,8,0.0313914876034029,0.000401350963872748,"lnRR","Pizarro"
"2569","Pizarro et al. 2021","Shannon","EtOH-T1",10,8,-0.0468826908340978,0.00145354056696751,"lnRR","Pizarro"
"2570","Pizarro et al. 2021","Shannon","Symbiotic-T0",10,8,-0.0187620713153502,0.000686738863775263,"lnRR","Pizarro"
"2571","Pizarro et al. 2021","Shannon","Water-T0",10,8,0.0961541698275212,0.000862094457098702,"lnRR","Pizarro"
"2572","Ramakrishna et al. 2020","Shannon","ACV+IVIG-injected",1,4,NA,NA,"lnRR","Ramakrishna"
"2573","Ramakrishna et al. 2020","Shannon","ACV-injected",3,2,0.135883686623261,0.114861448951557,"lnRR","Ramakrishna"
"2574","Ramakrishna et al. 2020","Shannon","Control",2,3,-0.196396639476161,0.0339589742748227,"lnRR","Ramakrishna"
"2575","Ramakrishna et al. 2020","Shannon","HSV1-infected",4,5,0.0772106716958058,0.0251051359220767,"lnRR","Ramakrishna"
"2576","Ramakrishna et al. 2020","Shannon","HSV1-infected; ACV+IVIG-injected",2,3,-0.206017428973631,0.00119830383139449,"lnRR","Ramakrishna"
"2577","Ramakrishna et al. 2020","Shannon","HSV1-infected; ACV-injected",1,1,NA,NA,"lnRR","Ramakrishna"
"2578","Ramakrishna et al. 2020","Shannon","HSV1-infected; IVIG-injected",3,1,NA,NA,"lnRR","Ramakrishna"
"2579","Ramakrishna et al. 2020","Shannon","IVIG-injected",5,5,-0.177707605897904,0.0332823156969832,"lnRR","Ramakrishna"
"2580","Son et al. 2019","Shannon","Control",8,8,-0.946515878902336,0.0144722746610621,"lnRR","Son"
"2581","Son et al. 2019","Shannon","IL-10 Knockout ",8,8,-0.000676180831227993,0.014930590333089,"lnRR","Son"
"2582","Song et al. 2020","Shannon","AOM/DSS",12,NA,NA,NA,"lnRR","Song"
"2583","Song et al. 2020","Shannon","AOM/DSS E2-supplemented",12,NA,NA,NA,"lnRR","Song"
"2584","Song et al. 2020","Shannon","Control",5,11,0.0057337494698521,0.00290269766441497,"lnRR","Song"
"2585","Song et al. 2020","Shannon","E2-supplemented",12,NA,NA,NA,"lnRR","Song"
"2586","Song et al. 2020","Shannon","ovariectomized ",NA,7,NA,NA,"lnRR","Song"
"2587","Song et al. 2021","Shannon","AOM/DSS",8,8,-0.0157551976385499,0.0184825319645812,"lnRR","Song"
"2588","Song et al. 2021","Shannon","AOM/DSS-Nrf2KO",8,8,0.212945339195923,0.0161582635894478,"lnRR","Song"
"2589","Song et al. 2021","Shannon","Control",8,8,-0.322785476209164,0.0247828372625422,"lnRR","Song"
"2590","Song et al. 2021","Shannon","Nrf2KO",8,8,-0.207967262994295,0.00942343211235742,"lnRR","Song"
"2591","Song et al. 2022","Shannon","AOM/DSS",10,7,-0.0264900469881739,0.0107968147322621,"lnRR","Song"
"2592","Song et al. 2022","Shannon","AOM/DSS_ steroid-injected",8,4,0.0404086642250204,0.0176101541593767,"lnRR","Song"
"2593","Song et al. 2022","Shannon","Control",4,4,-0.270209565284169,0.00607087335099883,"lnRR","Song"
"2594","Song et al. 2022","Shannon","orchiectomized",4,NA,NA,NA,"lnRR","Song"
"2595","Song et al. 2022","Shannon","orchiectomized_ AOM/DSS",10,NA,NA,NA,"lnRR","Song"
"2596","Song et al. 2022","Shannon","orchiectomized_ AOM/DSS_ steroid-injected",6,NA,NA,NA,"lnRR","Song"
"2597","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Ear_day0_Control",4,3,-0.192521303171237,0.122957749374282,"lnRR","Strickland"
"2598","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Ear_day28_Control",10,3,-0.157352878647737,0.212878369165655,"lnRR","Strickland"
"2599","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Ear_day7_Control",10,3,-0.0507923091872246,0.0129022905730784,"lnRR","Strickland"
"2600","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Ear_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"2601","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Fecal_day0_Control",20,3,0.0489903955553991,0.000987731222113507,"lnRR","Strickland"
"2602","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Fecal_day111_Control",10,NA,NA,NA,"lnRR","Strickland"
"2603","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Fecal_day14_Control",10,3,0.0478558007204537,0.00130552906508395,"lnRR","Strickland"
"2604","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Fecal_day21_Control",10,3,0.0430782284423969,0.00062097443934255,"lnRR","Strickland"
"2605","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Fecal_day28_Control",10,3,0.0505839549328814,0.00100145838330193,"lnRR","Strickland"
"2606","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Fecal_day34_Control",10,NA,NA,NA,"lnRR","Strickland"
"2607","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Fecal_day4_Control",10,NA,NA,NA,"lnRR","Strickland"
"2608","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Fecal_day7_Control",10,3,0.0910071121905882,0.00165393684573276,"lnRR","Strickland"
"2609","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Nose_day0_Control",5,3,-0.0885715567939546,0.345703125,"lnRR","Strickland"
"2610","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Nose_day28_Control",10,3,-0.0359155723186511,0.048439960071006,"lnRR","Strickland"
"2611","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Nose_day7_Control",10,3,-0.113684786685278,0.046716315944251,"lnRR","Strickland"
"2612","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Nose_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"2613","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Skin_day0_Control",5,3,0.0687969548836183,0.103138081730152,"lnRR","Strickland"
"2614","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Skin_day28_Control",10,3,0.18032572360455,0.0225088115255065,"lnRR","Strickland"
"2615","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Skin_day7_Control",10,3,0.116942000334304,0.00892901099807044,"lnRR","Strickland"
"2616","Strickland et al. 2021","Shannon","Sigmodon_fulviventer_Skin_day95_Control",9,NA,NA,NA,"lnRR","Strickland"
"2617","Strickland et al. 2021","Shannon","Sigmodon_hispidus_Ear_day0_Control",NA,9,NA,NA,"lnRR","Strickland"
"2618","Strickland et al. 2021","Shannon","Sigmodon_hispidus_Ear_day28_Control",5,9,-0.193304573606641,0.0193579475924333,"lnRR","Strickland"
"2619","Strickland et al. 2021","Shannon","Sigmodon_hispidus_Ear_day7_Control",5,9,0.11739075619067,0.0674478606366133,"lnRR","Strickland"
"2620","Strickland et al. 2021","Shannon","Sigmodon_hispidus_Ear_day95_Control",10,NA,NA,NA,"lnRR","Strickland"
"2621","Strickland et al. 2021","Shannon","Sigmodon_hispidus_Fecal_day0_Control",15,9,0.0127815978137576,0.00216387450583189,"lnRR","Strickland"
"2622","Strickland et al. 2021","Shannon","Sigmodon_hispidus_Fecal_day111_Control",10,NA,NA,NA,"lnRR","Strickland"
"2623","Strickland et al. 2021","Shannon","Sigmodon_hispidus_Fecal_day14_Control",5,9,-0.0173718775305223,0.00131680723134286,"lnRR","Strickland"
"2624","Strickland et al. 2021","Shannon","Sigmodon_hispidus_Fecal_day21_Control",5,9,-0.0393177591991744,0.00193415916623987,"lnRR","Strickland"
"2625","Strickland et al. 2021","Shannon","Sigmodon_hispidus_Fecal_day28_Control",5,9,-0.0223364922116836,0.00176350857258001,"lnRR","Strickland"
